transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00368,HYB01,SR Nagar,Hyderabad,02-05-2024,1757.07,SUCCESS,TRANSFER,7182,,SBI BANK,625002
TXN00370,HYB03,Begumpet,Hyderabad,03-05-2024,2200.2,SUCCESS,TRANSFER,9459,,SBI BANK,625002
TXN00371,HYB01,SR Nagar,Hyderabad,07-05-2024,4286.51,SUCCESS,TRANSFER,6661,,SBI BANK,625002
TXN00374,HYB02,Madhapur,Hyderabad,07-05-2024,851.27,SUCCESS,TRANSFER,2008,,SBI BANK,625002
TXN00378,HYB02,Madhapur,Hyderabad,01-05-2024,3603.11,SUCCESS,DEPOSIT,4102,,SBI BANK,625002
TXN00381,HYB03,Begumpet,Hyderabad,05-05-2024,4654.12,SUCCESS,DEPOSIT,2630,,SBI BANK,625002
TXN00393,HYB02,Madhapur,Hyderabad,07-05-2024,2827.02,SUCCESS,TRANSFER,2987,,SBI BANK,625002
TXN00395,HYB03,Begumpet,Hyderabad,06-05-2024,1530.58,SUCCESS,WITHDRAWAL,4141,,SBI BANK,625002
TXN00397,HYB02,Madhapur,Hyderabad,07-05-2024,2706.98,SUCCESS,TRANSFER,8751,,SBI BANK,625002
TXN00401,HYB01,SR Nagar,Hyderabad,02-05-2024,2916.34,FAILURE,DEPOSIT,7448,Account Frozen,SBI BANK,625002
TXN00404,HYB01,SR Nagar,Hyderabad,03-05-2024,1476.52,FAILURE,DEPOSIT,3902,Insufficient Funds,SBI BANK,625002
