transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00081,HYB01,SR Nagar,Hyderabad,04-05-2024,2252.04,FAILURE,TRANSFER,4694,Insufficient Funds,SBI BANK,625002
TXN00090,HYB01,SR Nagar,Hyderabad,01-05-2024,692.26,SUCCESS,TRANSFER,2946,,SBI BANK,625002
TXN00092,HYB03,Begumpet,Hyderabad,02-05-2024,3786.67,SUCCESS,TRANSFER,8267,,SBI BANK,625002
TXN00097,HYB01,SR Nagar,Hyderabad,02-05-2024,4425.63,FAILURE,TRANSFER,2205,Account Frozen,SBI BANK,625002
TXN00098,HYB01,SR Nagar,Hyderabad,06-05-2024,658.69,FAILURE,WITHDRAWAL,3731,Invalid Account Number,SBI BANK,625002
TXN00100,HYB02,Madhapur,Hyderabad,02-05-2024,1599.84,SUCCESS,TRANSFER,5038,,SBI BANK,625002
TXN00109,HYB01,SR Nagar,Hyderabad,01-05-2024,672.92,SUCCESS,DEPOSIT,5226,,SBI BANK,625002
TXN00112,HYB03,Begumpet,Hyderabad,01-05-2024,4637.5,SUCCESS,WITHDRAWAL,7738,,SBI BANK,625002
TXN00115,HYB03,Begumpet,Hyderabad,05-05-2024,4756.75,SUCCESS,TRANSFER,9707,,SBI BANK,625002
TXN00121,HYB01,SR Nagar,Hyderabad,02-05-2024,3860.43,SUCCESS,DEPOSIT,4606,,SBI BANK,625002
