transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00099,WRB02,Kazipet,Warangal,05-05-2024,898.7,FAILURE,DEPOSIT,5234,Account Frozen,SBI BANK,636003
TXN00102,WRB03,Dharmaram,Warangal,06-05-2024,2790.6,SUCCESS,TRANSFER,1719,,SBI BANK,636003
TXN00103,WRB03,Dharmaram,Warangal,01-05-2024,3753.2,SUCCESS,DEPOSIT,1094,,SBI BANK,636003
TXN00104,WRB01,Hanamkonda,Warangal,03-05-2024,2628.03,SUCCESS,TRANSFER,3809,,SBI BANK,636003
TXN00105,WRB02,Kazipet,Warangal,07-05-2024,4774.44,SUCCESS,TRANSFER,9181,,SBI BANK,636003
TXN00106,WRB03,Dharmaram,Warangal,06-05-2024,670.91,SUCCESS,WITHDRAWAL,6280,,SBI BANK,636003
TXN00108,WRB01,Hanamkonda,Warangal,07-05-2024,4979.38,FAILURE,DEPOSIT,3404,Account Frozen,SBI BANK,636003
TXN00110,WRB01,Hanamkonda,Warangal,04-05-2024,1882.31,SUCCESS,WITHDRAWAL,6991,,SBI BANK,636003
TXN00111,WRB02,Kazipet,Warangal,03-05-2024,956.31,FAILURE,DEPOSIT,1108,Account Frozen,SBI BANK,636003
TXN00114,WRB01,Hanamkonda,Warangal,05-05-2024,2002.19,FAILURE,TRANSFER,6421,Account Frozen,SBI BANK,636003
TXN00117,WRB02,Kazipet,Warangal,05-05-2024,4411.77,FAILURE,TRANSFER,8239,Account Frozen,SBI BANK,636003
TXN00119,WRB03,Dharmaram,Warangal,02-05-2024,2036.82,SUCCESS,TRANSFER,6119,,SBI BANK,636003
TXN00123,WRB02,Kazipet,Warangal,03-05-2024,2776.39,SUCCESS,TRANSFER,1006,,SBI BANK,636003
TXN00124,WRB01,Hanamkonda,Warangal,06-05-2024,2002.33,SUCCESS,TRANSFER,4457,,SBI BANK,636003
TXN00128,WRB02,Kazipet,Warangal,02-05-2024,2410.05,SUCCESS,DEPOSIT,6561,,SBI BANK,636003
TXN00135,WRB03,Dharmaram,Warangal,05-05-2024,1145.22,SUCCESS,TRANSFER,4266,,SBI BANK,636003
TXN00150,WRB01,Hanamkonda,Warangal,03-05-2024,3043.01,SUCCESS,WITHDRAWAL,3789,,SBI BANK,636003
TXN00164,WRB01,Hanamkonda,Warangal,01-05-2024,1226.23,SUCCESS,DEPOSIT,1874,,SBI BANK,636003
