transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00471,WRB03,Dharmaram,Warangal,01-05-2024,2805.66,FAILURE,DEPOSIT,1775,Insufficient Funds,SBI BANK,636003
TXN00473,WRB02,Kazipet,Warangal,05-05-2024,4317.07,FAILURE,TRANSFER,8485,Insufficient Funds,SBI BANK,636003
TXN00476,WRB02,Kazipet,Warangal,04-05-2024,3398.06,FAILURE,DEPOSIT,3448,Invalid Account Number,SBI BANK,636003
TXN00477,WRB02,Kazipet,Warangal,04-05-2024,4336.58,SUCCESS,TRANSFER,1156,,SBI BANK,636003
TXN00480,WRB02,Kazipet,Warangal,03-05-2024,1326.74,SUCCESS,TRANSFER,9414,,SBI BANK,636003
TXN00481,WRB03,Dharmaram,Warangal,05-05-2024,2113.0,SUCCESS,TRANSFER,3852,,SBI BANK,636003
TXN00483,WRB03,Dharmaram,Warangal,04-05-2024,3719.39,SUCCESS,TRANSFER,4226,,SBI BANK,636003
TXN00487,WRB02,Kazipet,Warangal,07-05-2024,4639.46,FAILURE,WITHDRAWAL,4912,Insufficient Funds,SBI BANK,636003
TXN00490,WRB03,Dharmaram,Warangal,02-05-2024,4044.43,SUCCESS,DEPOSIT,1231,,SBI BANK,636003
TXN00491,WRB02,Kazipet,Warangal,06-05-2024,942.57,SUCCESS,DEPOSIT,7798,,SBI BANK,636003
TXN00496,WRB02,Kazipet,Warangal,06-05-2024,4999.89,SUCCESS,DEPOSIT,6305,,SBI BANK,636003
TXN00504,WRB02,Kazipet,Warangal,03-05-2024,4610.2,FAILURE,DEPOSIT,4217,Insufficient Funds,SBI BANK,636003
TXN00506,WRB03,Dharmaram,Warangal,04-05-2024,2328.49,FAILURE,WITHDRAWAL,5121,Invalid Account Number,SBI BANK,636003
TXN00512,WRB01,Hanamkonda,Warangal,05-05-2024,4669.35,SUCCESS,WITHDRAWAL,5035,,SBI BANK,636003
TXN00513,WRB01,Hanamkonda,Warangal,01-05-2024,1779.32,SUCCESS,DEPOSIT,4726,,SBI BANK,636003
TXN00518,WRB03,Dharmaram,Warangal,03-05-2024,3203.32,SUCCESS,TRANSFER,2747,,SBI BANK,636003
TXN00521,WRB03,Dharmaram,Warangal,01-05-2024,689.5,SUCCESS,TRANSFER,1673,,SBI BANK,636003
TXN00523,WRB01,Hanamkonda,Warangal,04-05-2024,2317.59,FAILURE,DEPOSIT,2090,Account Frozen,SBI BANK,636003
TXN00524,WRB03,Dharmaram,Warangal,05-05-2024,2773.98,FAILURE,WITHDRAWAL,2392,Insufficient Funds,SBI BANK,636003
TXN00529,WRB03,Dharmaram,Warangal,04-05-2024,965.89,SUCCESS,WITHDRAWAL,5827,,SBI BANK,636003
TXN00530,WRB02,Kazipet,Warangal,02-05-2024,1464.74,SUCCESS,WITHDRAWAL,8103,,SBI BANK,636003
TXN00531,WRB01,Hanamkonda,Warangal,01-05-2024,2873.36,SUCCESS,DEPOSIT,9489,,SBI BANK,636003
TXN00532,WRB01,Hanamkonda,Warangal,01-05-2024,2878.6,SUCCESS,DEPOSIT,6398,,SBI BANK,636003
TXN00533,WRB03,Dharmaram,Warangal,06-05-2024,4463.47,SUCCESS,TRANSFER,2672,,SBI BANK,636003
TXN00534,WRB01,Hanamkonda,Warangal,07-05-2024,3179.82,SUCCESS,WITHDRAWAL,7004,,SBI BANK,636003
TXN00537,WRB02,Kazipet,Warangal,02-05-2024,2833.56,SUCCESS,TRANSFER,6439,,SBI BANK,636003
TXN00539,WRB02,Kazipet,Warangal,06-05-2024,1756.1,SUCCESS,DEPOSIT,2682,,SBI BANK,636003
TXN00541,WRB02,Kazipet,Warangal,01-05-2024,1282.48,FAILURE,WITHDRAWAL,4222,Account Frozen,SBI BANK,636003
TXN00542,WRB02,Kazipet,Warangal,03-05-2024,728.2,FAILURE,DEPOSIT,1689,Insufficient Funds,SBI BANK,636003
TXN00550,WRB02,Kazipet,Warangal,01-05-2024,2318.06,SUCCESS,WITHDRAWAL,4242,,SBI BANK,636003
TXN00552,WRB02,Kazipet,Warangal,04-05-2024,2223.09,FAILURE,WITHDRAWAL,1959,Insufficient Funds,SBI BANK,636003
TXN00553,WRB03,Dharmaram,Warangal,05-05-2024,1057.24,SUCCESS,DEPOSIT,6922,,SBI BANK,636003
TXN00554,WRB03,Dharmaram,Warangal,02-05-2024,1520.36,SUCCESS,TRANSFER,3345,,SBI BANK,636003
TXN00555,WRB02,Kazipet,Warangal,06-05-2024,4206.15,FAILURE,WITHDRAWAL,3561,Invalid Account Number,SBI BANK,636003
TXN00556,WRB02,Kazipet,Warangal,03-05-2024,1084.71,SUCCESS,TRANSFER,5867,,SBI BANK,636003
TXN00558,WRB02,Kazipet,Warangal,03-05-2024,3987.18,SUCCESS,DEPOSIT,5275,,SBI BANK,636003
