transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00602,HYB03,Begumpet,Hyderabad,07-05-2024,1611.47,SUCCESS,TRANSFER,5046,,SBI BANK,625002
TXN00609,HYB02,Madhapur,Hyderabad,02-05-2024,759.01,FAILURE,DEPOSIT,3657,Account Frozen,SBI BANK,625002
TXN00620,HYB01,SR Nagar,Hyderabad,04-05-2024,2981.43,SUCCESS,DEPOSIT,8262,,SBI BANK,625002
TXN00621,HYB03,Begumpet,Hyderabad,04-05-2024,1354.09,FAILURE,DEPOSIT,2748,Insufficient Funds,SBI BANK,625002
TXN00629,HYB01,SR Nagar,Hyderabad,01-05-2024,3014.09,SUCCESS,DEPOSIT,9837,,SBI BANK,625002
TXN00633,HYB03,Begumpet,Hyderabad,03-05-2024,675.31,SUCCESS,DEPOSIT,7153,,SBI BANK,625002
TXN00634,HYB01,SR Nagar,Hyderabad,02-05-2024,4156.45,FAILURE,TRANSFER,9604,Account Frozen,SBI BANK,625002
TXN00638,HYB01,SR Nagar,Hyderabad,07-05-2024,747.71,SUCCESS,WITHDRAWAL,9618,,SBI BANK,625002
TXN00640,HYB01,SR Nagar,Hyderabad,02-05-2024,760.07,SUCCESS,TRANSFER,4902,,SBI BANK,625002
TXN00645,HYB03,Begumpet,Hyderabad,06-05-2024,2691.61,SUCCESS,DEPOSIT,1749,,SBI BANK,625002
TXN00651,HYB01,SR Nagar,Hyderabad,02-05-2024,1369.36,SUCCESS,TRANSFER,7169,,SBI BANK,625002
TXN00658,HYB03,Begumpet,Hyderabad,04-05-2024,2623.73,FAILURE,WITHDRAWAL,5246,Account Frozen,SBI BANK,625002
TXN00661,HYB03,Begumpet,Hyderabad,02-05-2024,4987.49,FAILURE,TRANSFER,6178,Insufficient Funds,SBI BANK,625002
TXN00667,HYB03,Begumpet,Hyderabad,03-05-2024,2310.08,SUCCESS,DEPOSIT,2848,,SBI BANK,625002
TXN00669,HYB03,Begumpet,Hyderabad,04-05-2024,4662.59,FAILURE,DEPOSIT,4311,Account Frozen,SBI BANK,625002
TXN00670,HYB03,Begumpet,Hyderabad,07-05-2024,2264.43,FAILURE,TRANSFER,2681,Insufficient Funds,SBI BANK,625002
TXN00672,HYB01,SR Nagar,Hyderabad,02-05-2024,1116.9,FAILURE,TRANSFER,5955,Account Frozen,SBI BANK,625002
TXN00673,HYB03,Begumpet,Hyderabad,02-05-2024,3870.1,FAILURE,TRANSFER,2399,Invalid Account Number,SBI BANK,625002
TXN00674,HYB01,SR Nagar,Hyderabad,07-05-2024,4053.88,FAILURE,TRANSFER,2925,Insufficient Funds,SBI BANK,625002
TXN00676,HYB03,Begumpet,Hyderabad,02-05-2024,3695.52,FAILURE,DEPOSIT,1673,Insufficient Funds,SBI BANK,625002
TXN00678,HYB02,Madhapur,Hyderabad,04-05-2024,892.65,SUCCESS,DEPOSIT,9598,,SBI BANK,625002
TXN00680,HYB02,Madhapur,Hyderabad,04-05-2024,1506.87,SUCCESS,DEPOSIT,2255,,SBI BANK,625002
TXN00685,HYB02,Madhapur,Hyderabad,03-05-2024,1542.43,SUCCESS,TRANSFER,6387,,SBI BANK,625002
TXN00686,HYB02,Madhapur,Hyderabad,06-05-2024,4011.7,SUCCESS,TRANSFER,8206,,SBI BANK,625002
TXN00689,HYB02,Madhapur,Hyderabad,01-05-2024,4645.77,SUCCESS,DEPOSIT,6617,,SBI BANK,625002
TXN00695,HYB03,Begumpet,Hyderabad,04-05-2024,1993.12,SUCCESS,TRANSFER,6147,,SBI BANK,625002
