transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00220,WRB03,Dharmaram,Warangal,04-05-2024,4574.93,SUCCESS,DEPOSIT,7156,,SBI BANK,636003
TXN00221,WRB03,Dharmaram,Warangal,07-05-2024,3630.68,SUCCESS,WITHDRAWAL,2019,,SBI BANK,636003
TXN00222,WRB03,Dharmaram,Warangal,06-05-2024,2485.18,SUCCESS,WITHDRAWAL,7683,,SBI BANK,636003
TXN00225,WRB02,Kazipet,Warangal,01-05-2024,3753.88,FAILURE,TRANSFER,4046,Insufficient Funds,SBI BANK,636003
TXN00226,WRB02,Kazipet,Warangal,03-05-2024,4911.94,SUCCESS,DEPOSIT,9257,,SBI BANK,636003
TXN00227,WRB03,Dharmaram,Warangal,03-05-2024,1181.92,SUCCESS,TRANSFER,2349,,SBI BANK,636003
TXN00229,WRB02,Kazipet,Warangal,03-05-2024,4145.79,FAILURE,DEPOSIT,7073,Invalid Account Number,SBI BANK,636003
TXN00231,WRB01,Hanamkonda,Warangal,07-05-2024,1622.41,SUCCESS,WITHDRAWAL,8191,,SBI BANK,636003
TXN00236,WRB03,Dharmaram,Warangal,01-05-2024,1966.35,SUCCESS,WITHDRAWAL,6278,,SBI BANK,636003
TXN00237,WRB02,Kazipet,Warangal,03-05-2024,2417.24,SUCCESS,TRANSFER,5575,,SBI BANK,636003
TXN00244,WRB01,Hanamkonda,Warangal,04-05-2024,2682.26,SUCCESS,WITHDRAWAL,7932,,SBI BANK,636003
TXN00247,WRB01,Hanamkonda,Warangal,06-05-2024,2558.64,SUCCESS,WITHDRAWAL,3661,,SBI BANK,636003
TXN00248,WRB03,Dharmaram,Warangal,03-05-2024,4131.11,SUCCESS,TRANSFER,3206,,SBI BANK,636003
TXN00252,WRB03,Dharmaram,Warangal,02-05-2024,1215.54,SUCCESS,TRANSFER,7253,,SBI BANK,636003
TXN00254,WRB01,Hanamkonda,Warangal,01-05-2024,3804.58,SUCCESS,DEPOSIT,8759,,SBI BANK,636003
TXN00260,WRB01,Hanamkonda,Warangal,07-05-2024,1323.9,SUCCESS,DEPOSIT,5190,,SBI BANK,636003
TXN00262,WRB03,Dharmaram,Warangal,07-05-2024,3473.09,SUCCESS,DEPOSIT,8402,,SBI BANK,636003
TXN00264,WRB01,Hanamkonda,Warangal,01-05-2024,3864.11,SUCCESS,DEPOSIT,5240,,SBI BANK,636003
TXN00268,WRB03,Dharmaram,Warangal,01-05-2024,4480.07,SUCCESS,TRANSFER,9537,,SBI BANK,636003
TXN00269,WRB01,Hanamkonda,Warangal,05-05-2024,3726.51,SUCCESS,DEPOSIT,4665,,SBI BANK,636003
TXN00270,WRB02,Kazipet,Warangal,03-05-2024,3918.44,SUCCESS,DEPOSIT,4391,,SBI BANK,636003
TXN00272,WRB01,Hanamkonda,Warangal,03-05-2024,4743.72,SUCCESS,TRANSFER,5742,,SBI BANK,636003
TXN00278,WRB03,Dharmaram,Warangal,06-05-2024,3677.17,SUCCESS,TRANSFER,4336,,SBI BANK,636003
TXN00281,WRB01,Hanamkonda,Warangal,02-05-2024,1663.16,SUCCESS,TRANSFER,5835,,SBI BANK,636003
TXN00284,WRB02,Kazipet,Warangal,06-05-2024,3206.78,SUCCESS,TRANSFER,8312,,SBI BANK,636003
TXN00285,WRB03,Dharmaram,Warangal,02-05-2024,3906.37,SUCCESS,WITHDRAWAL,5120,,SBI BANK,636003
TXN00290,WRB02,Kazipet,Warangal,02-05-2024,2193.13,SUCCESS,DEPOSIT,8344,,SBI BANK,636003
TXN00291,WRB02,Kazipet,Warangal,03-05-2024,3651.27,FAILURE,WITHDRAWAL,7101,Invalid Account Number,SBI BANK,636003
