transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00694,CHB03,Tambaram,Chennai,07-05-2024,3624.83,FAILURE,TRANSFER,2505,Invalid Account Number,SBI BANK,600045
TXN00043,HYB03,Begumpet,Hyderabad,06-05-2024,1473.82,FAILURE,DEPOSIT,3967,Invalid Account Number,SBI BANK,625002
TXN00074,CHB02,Velachery,Chennai,04-05-2024,3981.2,FAILURE,DEPOSIT,3817,Invalid Account Number,SBI BANK,600045
TXN00053,HYB02,Madhapur,Hyderabad,03-05-2024,672.88,FAILURE,WITHDRAWAL,9841,Insufficient Funds,SBI BANK,625002
TXN00081,HYB01,SR Nagar,Hyderabad,04-05-2024,2252.04,FAILURE,TRANSFER,4694,Insufficient Funds,SBI BANK,625002
TXN00263,CHB02,Velachery,Chennai,07-05-2024,2739.11,FAILURE,DEPOSIT,1278,Insufficient Funds,SBI BANK,600045
TXN00292,HYB01,SR Nagar,Hyderabad,05-05-2024,3423.36,FAILURE,DEPOSIT,1682,Invalid Account Number,SBI BANK,625002
TXN00325,WRB01,Hanamkonda,Warangal,07-05-2024,3145.58,FAILURE,TRANSFER,4229,Account Frozen,SBI BANK,636003
TXN00137,HYB03,Begumpet,Hyderabad,02-05-2024,3504.81,FAILURE,WITHDRAWAL,6775,Insufficient Funds,SBI BANK,625002
TXN00473,WRB02,Kazipet,Warangal,05-05-2024,4317.07,FAILURE,TRANSFER,8485,Insufficient Funds,SBI BANK,636003
TXN00147,HYB03,Begumpet,Hyderabad,03-05-2024,4442.55,FAILURE,TRANSFER,7527,Insufficient Funds,SBI BANK,625002
TXN00073,WRB01,Hanamkonda,Warangal,06-05-2024,2602.43,FAILURE,WITHDRAWAL,2236,Invalid Account Number,SBI BANK,636003
TXN00421,HYB02,Madhapur,Hyderabad,03-05-2024,2807.91,FAILURE,DEPOSIT,2967,Insufficient Funds,SBI BANK,625002
TXN00416,HYB01,SR Nagar,Hyderabad,07-05-2024,4675.37,FAILURE,TRANSFER,3570,Insufficient Funds,SBI BANK,625002
TXN00333,WRB02,Kazipet,Warangal,06-05-2024,1476.92,FAILURE,TRANSFER,3299,Insufficient Funds,SBI BANK,636003
TXN00214,WRB02,Kazipet,Warangal,06-05-2024,3998.64,FAILURE,DEPOSIT,9071,Invalid Account Number,SBI BANK,636003
TXN00129,HYB01,SR Nagar,Hyderabad,07-05-2024,4573.13,FAILURE,WITHDRAWAL,2560,Invalid Account Number,SBI BANK,625002
TXN00555,WRB02,Kazipet,Warangal,06-05-2024,4206.15,FAILURE,WITHDRAWAL,3561,Invalid Account Number,SBI BANK,636003
TXN00006,WRB02,Kazipet,Warangal,05-05-2024,1866.23,FAILURE,TRANSFER,3846,Insufficient Funds,SBI BANK,636003
TXN00621,HYB03,Begumpet,Hyderabad,04-05-2024,1354.09,FAILURE,DEPOSIT,2748,Insufficient Funds,SBI BANK,625002
TXN00436,HYB03,Begumpet,Hyderabad,04-05-2024,2245.89,FAILURE,TRANSFER,4239,Invalid Account Number,SBI BANK,625002
TXN00524,WRB03,Dharmaram,Warangal,05-05-2024,2773.98,FAILURE,WITHDRAWAL,2392,Insufficient Funds,SBI BANK,636003
TXN00108,WRB01,Hanamkonda,Warangal,07-05-2024,4979.38,FAILURE,DEPOSIT,3404,Account Frozen,SBI BANK,636003
TXN00435,HYB03,Begumpet,Hyderabad,04-05-2024,4462.3,FAILURE,TRANSFER,5089,Insufficient Funds,SBI BANK,625002
TXN00347,WRB01,Hanamkonda,Warangal,02-05-2024,4964.04,FAILURE,WITHDRAWAL,8299,Insufficient Funds,SBI BANK,636003
TXN00609,HYB02,Madhapur,Hyderabad,02-05-2024,759.01,FAILURE,DEPOSIT,3657,Account Frozen,SBI BANK,625002
TXN00188,WRB02,Kazipet,Warangal,05-05-2024,1241.36,FAILURE,TRANSFER,7131,Account Frozen,SBI BANK,636003
TXN00428,WRB01,Hanamkonda,Warangal,01-05-2024,2182.85,FAILURE,WITHDRAWAL,2467,Invalid Account Number,SBI BANK,636003
TXN00196,WRB02,Kazipet,Warangal,03-05-2024,2958.17,FAILURE,TRANSFER,5184,Invalid Account Number,SBI BANK,636003
TXN00385,WRB01,Hanamkonda,Warangal,06-05-2024,2409.33,FAILURE,TRANSFER,4275,Insufficient Funds,SBI BANK,636003
TXN00184,HYB02,Madhapur,Hyderabad,01-05-2024,2178.85,FAILURE,DEPOSIT,7982,Insufficient Funds,SBI BANK,625002
TXN00634,HYB01,SR Nagar,Hyderabad,02-05-2024,4156.45,FAILURE,TRANSFER,9604,Account Frozen,SBI BANK,625002
TXN00155,HYB02,Madhapur,Hyderabad,07-05-2024,824.99,FAILURE,WITHDRAWAL,2913,Account Frozen,SBI BANK,625002
TXN00306,WRB01,Hanamkonda,Warangal,02-05-2024,574.5,FAILURE,DEPOSIT,9481,Account Frozen,SBI BANK,636003
TXN00566,HYB03,Begumpet,Hyderabad,04-05-2024,4498.96,FAILURE,DEPOSIT,3455,Invalid Account Number,SBI BANK,625002
TXN00114,WRB01,Hanamkonda,Warangal,05-05-2024,2002.19,FAILURE,TRANSFER,6421,Account Frozen,SBI BANK,636003
TXN00669,HYB03,Begumpet,Hyderabad,04-05-2024,4662.59,FAILURE,DEPOSIT,4311,Account Frozen,SBI BANK,625002
TXN00021,WRB03,Dharmaram,Warangal,02-05-2024,2274.26,FAILURE,DEPOSIT,4137,Insufficient Funds,SBI BANK,636003
TXN00677,WRB01,Hanamkonda,Warangal,07-05-2024,2701.8,FAILURE,WITHDRAWAL,6326,Account Frozen,SBI BANK,636003
TXN00504,WRB02,Kazipet,Warangal,03-05-2024,4610.2,FAILURE,DEPOSIT,4217,Insufficient Funds,SBI BANK,636003
TXN00099,WRB02,Kazipet,Warangal,05-05-2024,898.7,FAILURE,DEPOSIT,5234,Account Frozen,SBI BANK,636003
TXN00192,WRB01,Hanamkonda,Warangal,03-05-2024,2506.72,FAILURE,WITHDRAWAL,8005,Account Frozen,SBI BANK,636003
TXN00542,WRB02,Kazipet,Warangal,03-05-2024,728.2,FAILURE,DEPOSIT,1689,Insufficient Funds,SBI BANK,636003
TXN00562,HYB01,SR Nagar,Hyderabad,02-05-2024,1090.7,FAILURE,WITHDRAWAL,2332,Invalid Account Number,SBI BANK,625002
TXN00406,HYB01,SR Nagar,Hyderabad,01-05-2024,4070.69,FAILURE,DEPOSIT,9981,Insufficient Funds,SBI BANK,625002
TXN00249,HYB03,Begumpet,Hyderabad,05-05-2024,4115.62,FAILURE,DEPOSIT,4222,Invalid Account Number,SBI BANK,625002
TXN00369,WRB02,Kazipet,Warangal,03-05-2024,1149.36,FAILURE,WITHDRAWAL,2360,Insufficient Funds,SBI BANK,636003
TXN00293,WRB02,Kazipet,Warangal,02-05-2024,3058.79,FAILURE,WITHDRAWAL,5129,Account Frozen,SBI BANK,636003
TXN00471,WRB03,Dharmaram,Warangal,01-05-2024,2805.66,FAILURE,DEPOSIT,1775,Insufficient Funds,SBI BANK,636003
TXN00506,WRB03,Dharmaram,Warangal,04-05-2024,2328.49,FAILURE,WITHDRAWAL,5121,Invalid Account Number,SBI BANK,636003
TXN00400,WRB03,Dharmaram,Warangal,03-05-2024,3068.77,FAILURE,TRANSFER,6539,Insufficient Funds,SBI BANK,636003
TXN00190,WRB03,Dharmaram,Warangal,02-05-2024,2897.11,FAILURE,DEPOSIT,8190,Account Frozen,SBI BANK,636003
TXN00668,WRB02,Kazipet,Warangal,06-05-2024,1672.47,FAILURE,WITHDRAWAL,3140,Account Frozen,SBI BANK,636003
TXN00552,WRB02,Kazipet,Warangal,04-05-2024,2223.09,FAILURE,WITHDRAWAL,1959,Insufficient Funds,SBI BANK,636003
TXN00408,HYB02,Madhapur,Hyderabad,03-05-2024,861.9,FAILURE,TRANSFER,5194,Account Frozen,SBI BANK,625002
TXN00174,HYB02,Madhapur,Hyderabad,04-05-2024,4661.27,FAILURE,DEPOSIT,8803,Account Frozen,SBI BANK,625002
TXN00460,HYB03,Begumpet,Hyderabad,04-05-2024,1079.03,FAILURE,WITHDRAWAL,3519,Account Frozen,SBI BANK,625002
TXN00502,HYB01,SR Nagar,Hyderabad,07-05-2024,1118.64,FAILURE,WITHDRAWAL,7615,Account Frozen,SBI BANK,625002
TXN00560,HYB03,Begumpet,Hyderabad,02-05-2024,4672.52,FAILURE,DEPOSIT,4547,Insufficient Funds,SBI BANK,625002
TXN00649,WRB01,Hanamkonda,Warangal,07-05-2024,3765.51,FAILURE,DEPOSIT,6271,Invalid Account Number,SBI BANK,636003
TXN00111,WRB02,Kazipet,Warangal,03-05-2024,956.31,FAILURE,DEPOSIT,1108,Account Frozen,SBI BANK,636003
TXN00676,HYB03,Begumpet,Hyderabad,02-05-2024,3695.52,FAILURE,DEPOSIT,1673,Insufficient Funds,SBI BANK,625002
TXN00136,HYB03,Begumpet,Hyderabad,02-05-2024,775.37,FAILURE,DEPOSIT,8215,Insufficient Funds,SBI BANK,625002
TXN00151,HYB02,Madhapur,Hyderabad,06-05-2024,3539.76,FAILURE,DEPOSIT,9313,Account Frozen,SBI BANK,625002
TXN00075,WRB03,Dharmaram,Warangal,05-05-2024,1391.66,FAILURE,WITHDRAWAL,1520,Insufficient Funds,SBI BANK,636003
TXN00338,WRB02,Kazipet,Warangal,02-05-2024,1303.82,FAILURE,WITHDRAWAL,5150,Insufficient Funds,SBI BANK,636003
TXN00424,HYB03,Begumpet,Hyderabad,03-05-2024,3757.46,FAILURE,WITHDRAWAL,3898,Invalid Account Number,SBI BANK,625002
TXN00337,WRB03,Dharmaram,Warangal,05-05-2024,3043.93,FAILURE,WITHDRAWAL,1914,Insufficient Funds,SBI BANK,636003
TXN00213,HYB02,Madhapur,Hyderabad,01-05-2024,4262.32,FAILURE,TRANSFER,5562,Insufficient Funds,SBI BANK,625002
TXN00117,WRB02,Kazipet,Warangal,05-05-2024,4411.77,FAILURE,TRANSFER,8239,Account Frozen,SBI BANK,636003
TXN00298,WRB02,Kazipet,Warangal,04-05-2024,1228.16,FAILURE,WITHDRAWAL,4874,Insufficient Funds,SBI BANK,636003
TXN00625,WRB03,Dharmaram,Warangal,01-05-2024,4198.47,FAILURE,DEPOSIT,1500,Insufficient Funds,SBI BANK,636003
TXN00696,WRB01,Hanamkonda,Warangal,04-05-2024,3127.58,FAILURE,TRANSFER,9769,Account Frozen,SBI BANK,636003
TXN00045,WRB03,Dharmaram,Warangal,03-05-2024,972.21,FAILURE,DEPOSIT,7458,Insufficient Funds,SBI BANK,636003
TXN00579,CHB03,Tambaram,Chennai,06-05-2024,2262.05,FAILURE,DEPOSIT,7318,Insufficient Funds,SBI BANK,600045
TXN00275,HYB01,SR Nagar,Hyderabad,06-05-2024,3023.09,FAILURE,TRANSFER,2091,Insufficient Funds,SBI BANK,625002
TXN00482,CHB02,Velachery,Chennai,06-05-2024,1746.16,FAILURE,TRANSFER,9600,Invalid Account Number,SBI BANK,600045
TXN00307,HYB02,Madhapur,Hyderabad,02-05-2024,1994.31,FAILURE,TRANSFER,2326,Account Frozen,SBI BANK,625002
TXN00003,CHB01,T. Nagar,Chennai,01-05-2024,4761.74,FAILURE,DEPOSIT,6782,Insufficient Funds,SBI BANK,600045
TXN00037,CHB02,Velachery,Chennai,05-05-2024,3786.31,FAILURE,WITHDRAWAL,5968,Account Frozen,SBI BANK,600045
TXN00405,CHB01,T. Nagar,Chennai,06-05-2024,2385.34,FAILURE,DEPOSIT,2360,Account Frozen,SBI BANK,600045
TXN00329,CHB01,T. Nagar,Chennai,01-05-2024,4772.01,FAILURE,DEPOSIT,1657,Account Frozen,SBI BANK,600045
TXN00383,CHB02,Velachery,Chennai,05-05-2024,3527.17,FAILURE,DEPOSIT,6899,Invalid Account Number,SBI BANK,600045
TXN00398,CHB01,T. Nagar,Chennai,02-05-2024,3388.07,FAILURE,TRANSFER,2848,Account Frozen,SBI BANK,600045
TXN00489,CHB03,Tambaram,Chennai,03-05-2024,598.35,FAILURE,WITHDRAWAL,5408,Insufficient Funds,SBI BANK,600045
TXN00632,CHB01,T. Nagar,Chennai,06-05-2024,903.67,FAILURE,DEPOSIT,3715,Insufficient Funds,SBI BANK,600045
TXN00120,CHB03,Tambaram,Chennai,05-05-2024,578.93,FAILURE,WITHDRAWAL,2786,Insufficient Funds,SBI BANK,600045
TXN00224,CHB02,Velachery,Chennai,06-05-2024,1267.53,FAILURE,WITHDRAWAL,9344,Insufficient Funds,SBI BANK,600045
TXN00466,CHB03,Tambaram,Chennai,01-05-2024,1172.65,FAILURE,TRANSFER,9377,Invalid Account Number,SBI BANK,600045
TXN00084,CHB03,Tambaram,Chennai,05-05-2024,2862.36,FAILURE,DEPOSIT,4350,Insufficient Funds,SBI BANK,600045
TXN00132,CHB02,Velachery,Chennai,04-05-2024,1297.05,FAILURE,WITHDRAWAL,8722,Invalid Account Number,SBI BANK,600045
TXN00364,CHB03,Tambaram,Chennai,06-05-2024,3455.32,FAILURE,WITHDRAWAL,9589,Insufficient Funds,SBI BANK,600045
TXN00051,CHB03,Tambaram,Chennai,05-05-2024,1080.28,FAILURE,WITHDRAWAL,8708,Insufficient Funds,SBI BANK,600045
TXN00101,CHB01,T. Nagar,Chennai,07-05-2024,4015.05,FAILURE,TRANSFER,6514,Account Frozen,SBI BANK,600045
TXN00098,HYB01,SR Nagar,Hyderabad,06-05-2024,658.69,FAILURE,WITHDRAWAL,3731,Invalid Account Number,SBI BANK,625002
TXN00611,CHB02,Velachery,Chennai,07-05-2024,2860.61,FAILURE,WITHDRAWAL,6626,Invalid Account Number,SBI BANK,600045
TXN00156,CHB01,T. Nagar,Chennai,07-05-2024,3383.83,FAILURE,TRANSFER,2518,Account Frozen,SBI BANK,600045
TXN00631,CHB03,Tambaram,Chennai,05-05-2024,3268.19,FAILURE,TRANSFER,9587,Account Frozen,SBI BANK,600045
TXN00317,HYB01,SR Nagar,Hyderabad,03-05-2024,4704.78,FAILURE,TRANSFER,7517,Account Frozen,SBI BANK,625002
TXN00079,HYB02,Madhapur,Hyderabad,06-05-2024,4254.66,FAILURE,WITHDRAWAL,6231,Account Frozen,SBI BANK,625002
TXN00071,HYB03,Begumpet,Hyderabad,04-05-2024,1172.05,FAILURE,DEPOSIT,2033,Insufficient Funds,SBI BANK,625002
TXN00404,HYB01,SR Nagar,Hyderabad,03-05-2024,1476.52,FAILURE,DEPOSIT,3902,Insufficient Funds,SBI BANK,625002
TXN00419,CHB03,Tambaram,Chennai,05-05-2024,4669.29,FAILURE,TRANSFER,7342,Account Frozen,SBI BANK,600045
TXN00401,HYB01,SR Nagar,Hyderabad,02-05-2024,2916.34,FAILURE,DEPOSIT,7448,Account Frozen,SBI BANK,625002
TXN00326,HYB02,Madhapur,Hyderabad,06-05-2024,552.77,FAILURE,DEPOSIT,2521,Insufficient Funds,SBI BANK,625002
TXN00543,CHB02,Velachery,Chennai,07-05-2024,2446.52,FAILURE,WITHDRAWAL,3998,Invalid Account Number,SBI BANK,600045
TXN00411,CHB01,T. Nagar,Chennai,05-05-2024,2230.15,FAILURE,WITHDRAWAL,7028,Account Frozen,SBI BANK,600045
TXN00217,CHB02,Velachery,Chennai,03-05-2024,3421.12,FAILURE,TRANSFER,7085,Insufficient Funds,SBI BANK,600045
TXN00519,CHB01,T. Nagar,Chennai,01-05-2024,1891.49,FAILURE,WITHDRAWAL,6134,Invalid Account Number,SBI BANK,600045
TXN00663,CHB02,Velachery,Chennai,07-05-2024,3203.13,FAILURE,DEPOSIT,2333,Insufficient Funds,SBI BANK,600045
TXN00350,HYB01,SR Nagar,Hyderabad,06-05-2024,3842.44,FAILURE,WITHDRAWAL,3821,Insufficient Funds,SBI BANK,625002
TXN00295,HYB03,Begumpet,Hyderabad,05-05-2024,3774.04,FAILURE,WITHDRAWAL,9879,Account Frozen,SBI BANK,625002
TXN00014,CHB03,Tambaram,Chennai,06-05-2024,1624.89,FAILURE,WITHDRAWAL,2862,Invalid Account Number,SBI BANK,600045
TXN00143,CHB03,Tambaram,Chennai,07-05-2024,1175.78,FAILURE,TRANSFER,4113,Invalid Account Number,SBI BANK,600045
TXN00653,CHB01,T. Nagar,Chennai,05-05-2024,4532.17,FAILURE,DEPOSIT,7095,Invalid Account Number,SBI BANK,600045
TXN00215,CHB03,Tambaram,Chennai,05-05-2024,1714.31,FAILURE,DEPOSIT,4590,Account Frozen,SBI BANK,600045
TXN00062,HYB03,Begumpet,Hyderabad,02-05-2024,2564.66,FAILURE,TRANSFER,2196,Insufficient Funds,SBI BANK,625002
TXN00061,CHB03,Tambaram,Chennai,04-05-2024,1030.87,FAILURE,TRANSFER,1217,Insufficient Funds,SBI BANK,600045
TXN00501,CHB02,Velachery,Chennai,06-05-2024,1680.84,FAILURE,TRANSFER,6052,Invalid Account Number,SBI BANK,600045
TXN00511,HYB02,Madhapur,Hyderabad,04-05-2024,1279.56,FAILURE,TRANSFER,2842,Account Frozen,SBI BANK,625002
TXN00589,HYB03,Begumpet,Hyderabad,07-05-2024,4682.5,FAILURE,TRANSFER,6038,Insufficient Funds,SBI BANK,625002
TXN00173,HYB02,Madhapur,Hyderabad,07-05-2024,665.88,FAILURE,WITHDRAWAL,8748,Insufficient Funds,SBI BANK,625002
TXN00674,HYB01,SR Nagar,Hyderabad,07-05-2024,4053.88,FAILURE,TRANSFER,2925,Insufficient Funds,SBI BANK,625002
TXN00535,HYB01,SR Nagar,Hyderabad,05-05-2024,2881.39,FAILURE,WITHDRAWAL,5415,Insufficient Funds,SBI BANK,625002
TXN00291,WRB02,Kazipet,Warangal,03-05-2024,3651.27,FAILURE,WITHDRAWAL,7101,Invalid Account Number,SBI BANK,636003
TXN00584,WRB03,Dharmaram,Warangal,03-05-2024,4341.47,FAILURE,WITHDRAWAL,7757,Account Frozen,SBI BANK,636003
TXN00169,HYB01,SR Nagar,Hyderabad,04-05-2024,3315.13,FAILURE,DEPOSIT,1485,Invalid Account Number,SBI BANK,625002
TXN00187,WRB02,Kazipet,Warangal,03-05-2024,3798.51,FAILURE,DEPOSIT,6874,Account Frozen,SBI BANK,636003
TXN00672,HYB01,SR Nagar,Hyderabad,02-05-2024,1116.9,FAILURE,TRANSFER,5955,Account Frozen,SBI BANK,625002
TXN00578,WRB01,Hanamkonda,Warangal,07-05-2024,4775.32,FAILURE,DEPOSIT,8603,Invalid Account Number,SBI BANK,636003
TXN00373,WRB02,Kazipet,Warangal,04-05-2024,4617.14,FAILURE,TRANSFER,9382,Invalid Account Number,SBI BANK,636003
TXN00673,HYB03,Begumpet,Hyderabad,02-05-2024,3870.1,FAILURE,TRANSFER,2399,Invalid Account Number,SBI BANK,625002
TXN00671,WRB02,Kazipet,Warangal,07-05-2024,2939.4,FAILURE,WITHDRAWAL,6014,Insufficient Funds,SBI BANK,636003
TXN00661,HYB03,Begumpet,Hyderabad,02-05-2024,4987.49,FAILURE,TRANSFER,6178,Insufficient Funds,SBI BANK,625002
TXN00412,WRB02,Kazipet,Warangal,01-05-2024,1090.41,FAILURE,DEPOSIT,2674,Invalid Account Number,SBI BANK,636003
TXN00503,HYB03,Begumpet,Hyderabad,04-05-2024,1211.45,FAILURE,DEPOSIT,3945,Invalid Account Number,SBI BANK,625002
TXN00670,HYB03,Begumpet,Hyderabad,07-05-2024,2264.43,FAILURE,TRANSFER,2681,Insufficient Funds,SBI BANK,625002
TXN00647,WRB01,Hanamkonda,Warangal,02-05-2024,3561.78,FAILURE,WITHDRAWAL,5335,Insufficient Funds,SBI BANK,636003
TXN00592,HYB03,Begumpet,Hyderabad,03-05-2024,780.11,FAILURE,TRANSFER,9590,Insufficient Funds,SBI BANK,625002
TXN00487,WRB02,Kazipet,Warangal,07-05-2024,4639.46,FAILURE,WITHDRAWAL,4912,Insufficient Funds,SBI BANK,636003
TXN00382,WRB02,Kazipet,Warangal,01-05-2024,4915.9,FAILURE,TRANSFER,8599,Insufficient Funds,SBI BANK,636003
TXN00544,HYB01,SR Nagar,Hyderabad,02-05-2024,4864.03,FAILURE,DEPOSIT,2250,Account Frozen,SBI BANK,625002
TXN00229,WRB02,Kazipet,Warangal,03-05-2024,4145.79,FAILURE,DEPOSIT,7073,Invalid Account Number,SBI BANK,636003
TXN00225,WRB02,Kazipet,Warangal,01-05-2024,3753.88,FAILURE,TRANSFER,4046,Insufficient Funds,SBI BANK,636003
TXN00452,WRB02,Kazipet,Warangal,05-05-2024,2917.78,FAILURE,DEPOSIT,3667,Account Frozen,SBI BANK,636003
TXN00564,WRB02,Kazipet,Warangal,02-05-2024,726.4,FAILURE,TRANSFER,4519,Invalid Account Number,SBI BANK,636003
TXN00692,WRB01,Hanamkonda,Warangal,07-05-2024,2197.43,FAILURE,TRANSFER,8547,Insufficient Funds,SBI BANK,636003
TXN00541,WRB02,Kazipet,Warangal,01-05-2024,1282.48,FAILURE,WITHDRAWAL,4222,Account Frozen,SBI BANK,636003
TXN00575,HYB01,SR Nagar,Hyderabad,06-05-2024,4387.05,FAILURE,DEPOSIT,7715,Account Frozen,SBI BANK,625002
TXN00600,WRB03,Dharmaram,Warangal,02-05-2024,1701.95,FAILURE,TRANSFER,8685,Insufficient Funds,SBI BANK,636003
TXN00658,HYB03,Begumpet,Hyderabad,04-05-2024,2623.73,FAILURE,WITHDRAWAL,5246,Account Frozen,SBI BANK,625002
TXN00429,HYB03,Begumpet,Hyderabad,01-05-2024,3965.34,FAILURE,WITHDRAWAL,7031,Insufficient Funds,SBI BANK,625002
TXN00358,WRB01,Hanamkonda,Warangal,04-05-2024,3189.48,FAILURE,TRANSFER,2700,Account Frozen,SBI BANK,636003
TXN00446,HYB01,SR Nagar,Hyderabad,03-05-2024,2081.62,FAILURE,WITHDRAWAL,5241,Invalid Account Number,SBI BANK,625002
TXN00497,HYB03,Begumpet,Hyderabad,02-05-2024,1936.75,FAILURE,TRANSFER,9263,Insufficient Funds,SBI BANK,625002
TXN00499,HYB02,Madhapur,Hyderabad,07-05-2024,954.95,FAILURE,WITHDRAWAL,3206,Insufficient Funds,SBI BANK,625002
TXN00040,WRB01,Hanamkonda,Warangal,02-05-2024,1244.64,FAILURE,TRANSFER,5053,Invalid Account Number,SBI BANK,636003
TXN00203,HYB02,Madhapur,Hyderabad,04-05-2024,2226.03,FAILURE,TRANSFER,9489,Invalid Account Number,SBI BANK,625002
TXN00690,WRB01,Hanamkonda,Warangal,01-05-2024,1171.79,FAILURE,DEPOSIT,7218,Account Frozen,SBI BANK,636003
TXN00659,WRB02,Kazipet,Warangal,06-05-2024,1184.42,FAILURE,TRANSFER,5719,Insufficient Funds,SBI BANK,636003
TXN00581,WRB02,Kazipet,Warangal,01-05-2024,1978.51,FAILURE,DEPOSIT,9680,Insufficient Funds,SBI BANK,636003
TXN00567,WRB01,Hanamkonda,Warangal,06-05-2024,3910.15,FAILURE,DEPOSIT,6217,Insufficient Funds,SBI BANK,636003
