transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00375,CHB03,Tambaram,Chennai,02-05-2024,1425.94,SUCCESS,WITHDRAWAL,9018,"",SBI BANK,600045
TXN00565,CHB02,Velachery,Chennai,02-05-2024,3829.1,SUCCESS,TRANSFER,4326,"",SBI BANK,600045
TXN00319,HYB01,SR Nagar,Hyderabad,07-05-2024,1733.83,FAILURE,DEPOSIT,6564,Account Frozen,SBI BANK,625002
TXN00141,CHB02,Velachery,Chennai,07-05-2024,3963.81,SUCCESS,WITHDRAWAL,6225,"",SBI BANK,600045
TXN00265,HYB02,Madhapur,Hyderabad,03-05-2024,3854.46,SUCCESS,DEPOSIT,1399,"",SBI BANK,625002
TXN00090,HYB01,SR Nagar,Hyderabad,01-05-2024,692.26,SUCCESS,TRANSFER,2946,"",SBI BANK,625002
TXN00273,CHB03,Tambaram,Chennai,07-05-2024,3361.25,SUCCESS,TRANSFER,9126,"",SBI BANK,600045
TXN00637,CHB01,T. Nagar,Chennai,03-05-2024,4863.46,SUCCESS,WITHDRAWAL,4305,"",SBI BANK,600045
TXN00257,HYB02,Madhapur,Hyderabad,04-05-2024,3669.07,FAILURE,TRANSFER,1592,Insufficient Funds,SBI BANK,625002
TXN00076,HYB02,Madhapur,Hyderabad,01-05-2024,1964.76,FAILURE,DEPOSIT,8027,Account Frozen,SBI BANK,625002
TXN00590,CHB03,Tambaram,Chennai,03-05-2024,2320.9,SUCCESS,DEPOSIT,4611,"",SBI BANK,600045
TXN00675,CHB03,Tambaram,Chennai,05-05-2024,2462.92,FAILURE,WITHDRAWAL,5751,Account Frozen,SBI BANK,600045
TXN00486,CHB02,Velachery,Chennai,07-05-2024,3856.92,SUCCESS,WITHDRAWAL,9783,"",SBI BANK,600045
TXN00639,CHB02,Velachery,Chennai,06-05-2024,2575.76,SUCCESS,WITHDRAWAL,9694,"",SBI BANK,600045
TXN00451,CHB01,T. Nagar,Chennai,04-05-2024,940.62,SUCCESS,WITHDRAWAL,4918,"",SBI BANK,600045
TXN00266,CHB01,T. Nagar,Chennai,05-05-2024,3171.11,SUCCESS,WITHDRAWAL,3950,"",SBI BANK,600045
TXN00614,CHB02,Velachery,Chennai,02-05-2024,3675.83,SUCCESS,WITHDRAWAL,2433,"",SBI BANK,600045
TXN00367,CHB02,Velachery,Chennai,03-05-2024,1903.02,FAILURE,TRANSFER,9445,Invalid Account Number,SBI BANK,600045
TXN00683,CHB01,T. Nagar,Chennai,01-05-2024,4923.35,SUCCESS,DEPOSIT,5107,"",SBI BANK,600045
TXN00002,HYB03,Begumpet,Hyderabad,06-05-2024,2249.58,SUCCESS,TRANSFER,2408,"",SBI BANK,625002
TXN00115,HYB03,Begumpet,Hyderabad,05-05-2024,4756.75,SUCCESS,TRANSFER,9707,"",SBI BANK,625002
TXN00389,CHB01,T. Nagar,Chennai,03-05-2024,698.76,FAILURE,DEPOSIT,1581,Account Frozen,SBI BANK,600045
TXN00478,CHB01,T. Nagar,Chennai,07-05-2024,4717.45,SUCCESS,DEPOSIT,3466,"",SBI BANK,600045
TXN00608,CHB01,T. Nagar,Chennai,02-05-2024,1788.53,SUCCESS,TRANSFER,4498,"",SBI BANK,600045
TXN00484,CHB01,T. Nagar,Chennai,04-05-2024,871.83,FAILURE,DEPOSIT,6900,Insufficient Funds,SBI BANK,600045
TXN00282,HYB02,Madhapur,Hyderabad,04-05-2024,4684.57,SUCCESS,TRANSFER,5305,"",SBI BANK,625002
TXN00133,CHB01,T. Nagar,Chennai,04-05-2024,4474.75,FAILURE,DEPOSIT,9006,Account Frozen,SBI BANK,600045
TXN00335,CHB01,T. Nagar,Chennai,06-05-2024,4515.2,FAILURE,WITHDRAWAL,1922,Insufficient Funds,SBI BANK,600045
TXN00020,HYB01,SR Nagar,Hyderabad,07-05-2024,1350.1,SUCCESS,DEPOSIT,3763,"",SBI BANK,625002
TXN00442,CHB01,T. Nagar,Chennai,01-05-2024,3219.31,SUCCESS,DEPOSIT,7869,"",SBI BANK,600045
TXN00528,CHB03,Tambaram,Chennai,03-05-2024,3519.59,SUCCESS,DEPOSIT,7542,"",SBI BANK,600045
TXN00170,CHB02,Velachery,Chennai,02-05-2024,4797.07,SUCCESS,TRANSFER,3833,"",SBI BANK,600045
TXN00654,CHB03,Tambaram,Chennai,04-05-2024,2808.49,FAILURE,DEPOSIT,5049,Insufficient Funds,SBI BANK,600045
TXN00308,CHB03,Tambaram,Chennai,05-05-2024,4462.24,FAILURE,WITHDRAWAL,4575,Invalid Account Number,SBI BANK,600045
TXN00198,CHB02,Velachery,Chennai,07-05-2024,1471.11,SUCCESS,WITHDRAWAL,5691,"",SBI BANK,600045
TXN00050,HYB02,Madhapur,Hyderabad,01-05-2024,3104.08,SUCCESS,DEPOSIT,5254,"",SBI BANK,625002
TXN00113,CHB02,Velachery,Chennai,07-05-2024,3786.69,FAILURE,WITHDRAWAL,1093,Invalid Account Number,SBI BANK,600045
TXN00684,CHB01,T. Nagar,Chennai,04-05-2024,1469.74,SUCCESS,DEPOSIT,7364,"",SBI BANK,600045
TXN00613,CHB03,Tambaram,Chennai,05-05-2024,3963.55,SUCCESS,WITHDRAWAL,8691,"",SBI BANK,600045
TXN00330,CHB02,Velachery,Chennai,04-05-2024,827.03,SUCCESS,TRANSFER,4067,"",SBI BANK,600045
TXN00160,CHB02,Velachery,Chennai,07-05-2024,4473.97,SUCCESS,DEPOSIT,8017,"",SBI BANK,600045
TXN00657,CHB01,T. Nagar,Chennai,07-05-2024,4322.2,SUCCESS,TRANSFER,5366,"",SBI BANK,600045
TXN00277,HYB02,Madhapur,Hyderabad,02-05-2024,4912.81,SUCCESS,WITHDRAWAL,5324,"",SBI BANK,625002
TXN00288,HYB02,Madhapur,Hyderabad,04-05-2024,3636.01,FAILURE,TRANSFER,3905,Account Frozen,SBI BANK,625002
TXN00357,HYB02,Madhapur,Hyderabad,06-05-2024,1771.8,SUCCESS,TRANSFER,3230,"",SBI BANK,625002
TXN00378,HYB02,Madhapur,Hyderabad,01-05-2024,3603.11,SUCCESS,DEPOSIT,4102,"",SBI BANK,625002
TXN00522,CHB03,Tambaram,Chennai,06-05-2024,1981.24,SUCCESS,WITHDRAWAL,5531,"",SBI BANK,600045
TXN00261,CHB02,Velachery,Chennai,07-05-2024,3832.73,FAILURE,DEPOSIT,4923,Invalid Account Number,SBI BANK,600045
TXN00465,CHB03,Tambaram,Chennai,02-05-2024,4531.64,SUCCESS,WITHDRAWAL,2287,"",SBI BANK,600045
TXN00666,CHB03,Tambaram,Chennai,03-05-2024,1129.89,FAILURE,DEPOSIT,8449,Insufficient Funds,SBI BANK,600045
TXN00013,CHB01,T. Nagar,Chennai,03-05-2024,2120.27,SUCCESS,WITHDRAWAL,7304,"",SBI BANK,600045
TXN00125,CHB02,Velachery,Chennai,04-05-2024,2901.24,SUCCESS,TRANSFER,5754,"",SBI BANK,600045
TXN00131,CHB01,T. Nagar,Chennai,06-05-2024,2575.07,SUCCESS,DEPOSIT,8787,"",SBI BANK,600045
TXN00664,CHB01,T. Nagar,Chennai,02-05-2024,3003.55,FAILURE,DEPOSIT,9098,Invalid Account Number,SBI BANK,600045
TXN00279,HYB02,Madhapur,Hyderabad,07-05-2024,3360.45,FAILURE,TRANSFER,8915,Account Frozen,SBI BANK,625002
TXN00034,HYB03,Begumpet,Hyderabad,01-05-2024,1744.05,FAILURE,TRANSFER,4596,Insufficient Funds,SBI BANK,625002
TXN00072,HYB02,Madhapur,Hyderabad,05-05-2024,2941.26,SUCCESS,TRANSFER,2140,"",SBI BANK,625002
TXN00359,CHB01,T. Nagar,Chennai,01-05-2024,3830.12,SUCCESS,TRANSFER,1567,"",SBI BANK,600045
TXN00646,CHB02,Velachery,Chennai,07-05-2024,4553.48,SUCCESS,TRANSFER,1591,"",SBI BANK,600045
TXN00083,CHB03,Tambaram,Chennai,06-05-2024,4242.53,FAILURE,TRANSFER,6384,Insufficient Funds,SBI BANK,600045
TXN00299,CHB03,Tambaram,Chennai,03-05-2024,1896.73,SUCCESS,TRANSFER,2582,"",SBI BANK,600045
TXN00635,CHB02,Velachery,Chennai,04-05-2024,1451.97,SUCCESS,DEPOSIT,1684,"",SBI BANK,600045
TXN00374,HYB02,Madhapur,Hyderabad,07-05-2024,851.27,SUCCESS,TRANSFER,2008,"",SBI BANK,625002
TXN00144,CHB03,Tambaram,Chennai,06-05-2024,3820.49,FAILURE,TRANSFER,6894,Account Frozen,SBI BANK,600045
TXN00349,CHB02,Velachery,Chennai,07-05-2024,2904.59,SUCCESS,WITHDRAWAL,8805,"",SBI BANK,600045
TXN00431,CHB01,T. Nagar,Chennai,01-05-2024,3995.78,SUCCESS,TRANSFER,8730,"",SBI BANK,600045
TXN00665,CHB03,Tambaram,Chennai,04-05-2024,1210.8,FAILURE,DEPOSIT,6709,Account Frozen,SBI BANK,600045
TXN00041,CHB02,Velachery,Chennai,03-05-2024,3907.61,SUCCESS,TRANSFER,1303,"",SBI BANK,600045
TXN00331,HYB01,SR Nagar,Hyderabad,02-05-2024,4920.1,SUCCESS,DEPOSIT,7318,"",SBI BANK,625002
TXN00008,CHB02,Velachery,Chennai,06-05-2024,970.12,FAILURE,WITHDRAWAL,2473,Insufficient Funds,SBI BANK,600045
TXN00410,CHB03,Tambaram,Chennai,03-05-2024,3870.58,FAILURE,WITHDRAWAL,8799,Insufficient Funds,SBI BANK,600045
TXN00694,CHB03,Tambaram,Chennai,07-05-2024,3624.83,FAILURE,TRANSFER,2505,Invalid Account Number,SBI BANK,600045
TXN00391,CHB01,T. Nagar,Chennai,01-05-2024,2663.89,SUCCESS,TRANSFER,5536,"",SBI BANK,600045
TXN00007,HYB02,Madhapur,Hyderabad,03-05-2024,699.14,SUCCESS,WITHDRAWAL,5294,"",SBI BANK,625002
TXN00027,HYB03,Begumpet,Hyderabad,03-05-2024,3789.7,SUCCESS,DEPOSIT,3042,"",SBI BANK,625002
TXN00112,HYB03,Begumpet,Hyderabad,01-05-2024,4637.5,SUCCESS,WITHDRAWAL,7738,"",SBI BANK,625002
TXN00315,CHB01,T. Nagar,Chennai,04-05-2024,2911.71,SUCCESS,TRANSFER,2173,"",SBI BANK,600045
TXN00443,CHB02,Velachery,Chennai,01-05-2024,2748.3,SUCCESS,TRANSFER,6864,"",SBI BANK,600045
TXN00280,CHB02,Velachery,Chennai,02-05-2024,2717.54,SUCCESS,WITHDRAWAL,3669,"",SBI BANK,600045
TXN00182,CHB03,Tambaram,Chennai,03-05-2024,2126.12,SUCCESS,TRANSFER,3290,"",SBI BANK,600045
TXN00194,CHB01,T. Nagar,Chennai,03-05-2024,3475.61,SUCCESS,DEPOSIT,5013,"",SBI BANK,600045
TXN00395,HYB03,Begumpet,Hyderabad,06-05-2024,1530.58,SUCCESS,WITHDRAWAL,4141,"",SBI BANK,625002
TXN00681,CHB03,Tambaram,Chennai,05-05-2024,3168.59,SUCCESS,TRANSFER,4451,"",SBI BANK,600045
TXN00109,HYB01,SR Nagar,Hyderabad,01-05-2024,672.92,SUCCESS,DEPOSIT,5226,"",SBI BANK,625002
TXN00047,CHB03,Tambaram,Chennai,03-05-2024,4317.52,SUCCESS,WITHDRAWAL,3665,"",SBI BANK,600045
TXN00054,CHB03,Tambaram,Chennai,07-05-2024,3219.82,SUCCESS,WITHDRAWAL,2731,"",SBI BANK,600045
TXN00255,CHB01,T. Nagar,Chennai,05-05-2024,3121.24,SUCCESS,DEPOSIT,8904,"",SBI BANK,600045
TXN00304,CHB03,Tambaram,Chennai,02-05-2024,1543.48,SUCCESS,WITHDRAWAL,1541,"",SBI BANK,600045
TXN00454,CHB01,T. Nagar,Chennai,04-05-2024,2178.45,SUCCESS,DEPOSIT,5244,"",SBI BANK,600045
TXN00455,CHB03,Tambaram,Chennai,05-05-2024,1245.13,SUCCESS,WITHDRAWAL,6404,"",SBI BANK,600045
TXN00043,HYB03,Begumpet,Hyderabad,06-05-2024,1473.82,FAILURE,DEPOSIT,3967,Invalid Account Number,SBI BANK,625002
TXN00074,CHB02,Velachery,Chennai,04-05-2024,3981.2,FAILURE,DEPOSIT,3817,Invalid Account Number,SBI BANK,600045
TXN00366,CHB02,Velachery,Chennai,07-05-2024,3426.32,SUCCESS,DEPOSIT,9175,"",SBI BANK,600045
TXN00068,HYB01,SR Nagar,Hyderabad,03-05-2024,544.37,SUCCESS,WITHDRAWAL,1190,"",SBI BANK,625002
TXN00134,CHB01,T. Nagar,Chennai,02-05-2024,2714.66,SUCCESS,DEPOSIT,9715,"",SBI BANK,600045
TXN00648,CHB01,T. Nagar,Chennai,05-05-2024,4361.0,SUCCESS,TRANSFER,5149,"",SBI BANK,600045
TXN00093,CHB02,Velachery,Chennai,06-05-2024,3269.25,SUCCESS,TRANSFER,7906,"",SBI BANK,600045
TXN00492,CHB02,Velachery,Chennai,05-05-2024,1913.95,SUCCESS,TRANSFER,3079,"",SBI BANK,600045
TXN00636,CHB01,T. Nagar,Chennai,02-05-2024,574.56,SUCCESS,DEPOSIT,8214,"",SBI BANK,600045
TXN00456,CHB02,Velachery,Chennai,03-05-2024,3709.24,SUCCESS,TRANSFER,9690,"",SBI BANK,600045
TXN00053,HYB02,Madhapur,Hyderabad,03-05-2024,672.88,FAILURE,WITHDRAWAL,9841,Insufficient Funds,SBI BANK,625002
TXN00081,HYB01,SR Nagar,Hyderabad,04-05-2024,2252.04,FAILURE,TRANSFER,4694,Insufficient Funds,SBI BANK,625002
TXN00197,CHB02,Velachery,Chennai,07-05-2024,4156.59,SUCCESS,TRANSFER,2352,"",SBI BANK,600045
TXN00263,CHB02,Velachery,Chennai,07-05-2024,2739.11,FAILURE,DEPOSIT,1278,Insufficient Funds,SBI BANK,600045
TXN00368,HYB01,SR Nagar,Hyderabad,02-05-2024,1757.07,SUCCESS,TRANSFER,7182,"",SBI BANK,625002
TXN00274,HYB01,SR Nagar,Hyderabad,04-05-2024,3729.81,SUCCESS,WITHDRAWAL,2616,"",SBI BANK,625002
TXN00292,HYB01,SR Nagar,Hyderabad,05-05-2024,3423.36,FAILURE,DEPOSIT,1682,Invalid Account Number,SBI BANK,625002
TXN00325,WRB01,Hanamkonda,Warangal,07-05-2024,3145.58,FAILURE,TRANSFER,4229,Account Frozen,SBI BANK,636003
TXN00260,WRB01,Hanamkonda,Warangal,07-05-2024,1323.9,SUCCESS,DEPOSIT,5190,"",SBI BANK,636003
TXN00137,HYB03,Begumpet,Hyderabad,02-05-2024,3504.81,FAILURE,WITHDRAWAL,6775,Insufficient Funds,SBI BANK,625002
TXN00686,HYB02,Madhapur,Hyderabad,06-05-2024,4011.7,SUCCESS,TRANSFER,8206,"",SBI BANK,625002
TXN00300,WRB02,Kazipet,Warangal,05-05-2024,2168.64,SUCCESS,DEPOSIT,3836,"",SBI BANK,636003
TXN00457,WRB01,Hanamkonda,Warangal,02-05-2024,3873.51,SUCCESS,TRANSFER,4825,"",SBI BANK,636003
TXN00473,WRB02,Kazipet,Warangal,05-05-2024,4317.07,FAILURE,TRANSFER,8485,Insufficient Funds,SBI BANK,636003
TXN00480,WRB02,Kazipet,Warangal,03-05-2024,1326.74,SUCCESS,TRANSFER,9414,"",SBI BANK,636003
TXN00483,WRB03,Dharmaram,Warangal,04-05-2024,3719.39,SUCCESS,TRANSFER,4226,"",SBI BANK,636003
TXN00147,HYB03,Begumpet,Hyderabad,03-05-2024,4442.55,FAILURE,TRANSFER,7527,Insufficient Funds,SBI BANK,625002
TXN00106,WRB03,Dharmaram,Warangal,06-05-2024,670.91,SUCCESS,WITHDRAWAL,6280,"",SBI BANK,636003
TXN00532,WRB01,Hanamkonda,Warangal,01-05-2024,2878.6,SUCCESS,DEPOSIT,6398,"",SBI BANK,636003
TXN00165,WRB03,Dharmaram,Warangal,07-05-2024,1207.49,SUCCESS,TRANSFER,4637,"",SBI BANK,636003
TXN00073,WRB01,Hanamkonda,Warangal,06-05-2024,2602.43,FAILURE,WITHDRAWAL,2236,Invalid Account Number,SBI BANK,636003
TXN00638,HYB01,SR Nagar,Hyderabad,07-05-2024,747.71,SUCCESS,WITHDRAWAL,9618,"",SBI BANK,625002
TXN00420,HYB01,SR Nagar,Hyderabad,06-05-2024,2068.59,SUCCESS,WITHDRAWAL,1667,"",SBI BANK,625002
TXN00421,HYB02,Madhapur,Hyderabad,03-05-2024,2807.91,FAILURE,DEPOSIT,2967,Insufficient Funds,SBI BANK,625002
TXN00166,HYB01,SR Nagar,Hyderabad,01-05-2024,2523.99,SUCCESS,DEPOSIT,7784,"",SBI BANK,625002
TXN00513,WRB01,Hanamkonda,Warangal,01-05-2024,1779.32,SUCCESS,DEPOSIT,4726,"",SBI BANK,636003
TXN00416,HYB01,SR Nagar,Hyderabad,07-05-2024,4675.37,FAILURE,TRANSFER,3570,Insufficient Funds,SBI BANK,625002
TXN00333,WRB02,Kazipet,Warangal,06-05-2024,1476.92,FAILURE,TRANSFER,3299,Insufficient Funds,SBI BANK,636003
TXN00352,WRB02,Kazipet,Warangal,01-05-2024,2393.47,SUCCESS,WITHDRAWAL,1765,"",SBI BANK,636003
TXN00103,WRB03,Dharmaram,Warangal,01-05-2024,3753.2,SUCCESS,DEPOSIT,1094,"",SBI BANK,636003
TXN00587,WRB02,Kazipet,Warangal,07-05-2024,911.52,SUCCESS,DEPOSIT,8793,"",SBI BANK,636003
TXN00508,HYB02,Madhapur,Hyderabad,06-05-2024,2273.92,SUCCESS,WITHDRAWAL,4018,"",SBI BANK,625002
TXN00481,WRB03,Dharmaram,Warangal,05-05-2024,2113.0,SUCCESS,TRANSFER,3852,"",SBI BANK,636003
TXN00214,WRB02,Kazipet,Warangal,06-05-2024,3998.64,FAILURE,DEPOSIT,9071,Invalid Account Number,SBI BANK,636003
TXN00129,HYB01,SR Nagar,Hyderabad,07-05-2024,4573.13,FAILURE,WITHDRAWAL,2560,Invalid Account Number,SBI BANK,625002
TXN00195,WRB02,Kazipet,Warangal,05-05-2024,766.56,SUCCESS,WITHDRAWAL,1393,"",SBI BANK,636003
TXN00573,HYB01,SR Nagar,Hyderabad,03-05-2024,2664.05,SUCCESS,DEPOSIT,7377,"",SBI BANK,625002
TXN00123,WRB02,Kazipet,Warangal,03-05-2024,2776.39,SUCCESS,TRANSFER,1006,"",SBI BANK,636003
TXN00633,HYB03,Begumpet,Hyderabad,03-05-2024,675.31,SUCCESS,DEPOSIT,7153,"",SBI BANK,625002
TXN00345,WRB01,Hanamkonda,Warangal,07-05-2024,3713.24,SUCCESS,TRANSFER,8514,"",SBI BANK,636003
TXN00555,WRB02,Kazipet,Warangal,06-05-2024,4206.15,FAILURE,WITHDRAWAL,3561,Invalid Account Number,SBI BANK,636003
TXN00006,WRB02,Kazipet,Warangal,05-05-2024,1866.23,FAILURE,TRANSFER,3846,Insufficient Funds,SBI BANK,636003
TXN00512,WRB01,Hanamkonda,Warangal,05-05-2024,4669.35,SUCCESS,WITHDRAWAL,5035,"",SBI BANK,636003
TXN00550,WRB02,Kazipet,Warangal,01-05-2024,2318.06,SUCCESS,WITHDRAWAL,4242,"",SBI BANK,636003
TXN00621,HYB03,Begumpet,Hyderabad,04-05-2024,1354.09,FAILURE,DEPOSIT,2748,Insufficient Funds,SBI BANK,625002
TXN00436,HYB03,Begumpet,Hyderabad,04-05-2024,2245.89,FAILURE,TRANSFER,4239,Invalid Account Number,SBI BANK,625002
TXN00524,WRB03,Dharmaram,Warangal,05-05-2024,2773.98,FAILURE,WITHDRAWAL,2392,Insufficient Funds,SBI BANK,636003
TXN00108,WRB01,Hanamkonda,Warangal,07-05-2024,4979.38,FAILURE,DEPOSIT,3404,Account Frozen,SBI BANK,636003
TXN00435,HYB03,Begumpet,Hyderabad,04-05-2024,4462.3,FAILURE,TRANSFER,5089,Insufficient Funds,SBI BANK,625002
TXN00347,WRB01,Hanamkonda,Warangal,02-05-2024,4964.04,FAILURE,WITHDRAWAL,8299,Insufficient Funds,SBI BANK,636003
TXN00272,WRB01,Hanamkonda,Warangal,03-05-2024,4743.72,SUCCESS,TRANSFER,5742,"",SBI BANK,636003
TXN00278,WRB03,Dharmaram,Warangal,06-05-2024,3677.17,SUCCESS,TRANSFER,4336,"",SBI BANK,636003
TXN00548,HYB02,Madhapur,Hyderabad,07-05-2024,4395.69,SUCCESS,WITHDRAWAL,6868,"",SBI BANK,625002
TXN00407,WRB02,Kazipet,Warangal,02-05-2024,1309.22,SUCCESS,TRANSFER,8320,"",SBI BANK,636003
TXN00609,HYB02,Madhapur,Hyderabad,02-05-2024,759.01,FAILURE,DEPOSIT,3657,Account Frozen,SBI BANK,625002
TXN00586,WRB02,Kazipet,Warangal,06-05-2024,3575.81,SUCCESS,DEPOSIT,9492,"",SBI BANK,636003
TXN00618,WRB03,Dharmaram,Warangal,01-05-2024,4784.69,SUCCESS,TRANSFER,1706,"",SBI BANK,636003
TXN00130,HYB01,SR Nagar,Hyderabad,01-05-2024,727.11,SUCCESS,TRANSFER,9741,"",SBI BANK,625002
TXN00415,WRB02,Kazipet,Warangal,02-05-2024,3056.04,SUCCESS,WITHDRAWAL,3731,"",SBI BANK,636003
TXN00475,HYB03,Begumpet,Hyderabad,02-05-2024,3950.46,SUCCESS,DEPOSIT,2699,"",SBI BANK,625002
TXN00095,WRB01,Hanamkonda,Warangal,07-05-2024,833.05,SUCCESS,WITHDRAWAL,3281,"",SBI BANK,636003
TXN00220,WRB03,Dharmaram,Warangal,04-05-2024,4574.93,SUCCESS,DEPOSIT,7156,"",SBI BANK,636003
